Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind
10,5,2010,20.51,10.90,74.66,3.36,26.02,0.00,3.19
11,5,2010,18.93,10.25,79.70,2.06,17.03,0.52,3.00
12,5,2010,15.75,7.75,85.97,0.90,5.05,10.38,2.29
13,5,2010,14.55,6.04,82.55,0.70,4.82,0.78,1.82
14,5,2010,15.79,8.90,83.05,2.14,13.20,12.95,4.65
15,5,2010,15.88,6.42,76.96,2.39,18.64,1.88,5.27
16,5,2010,19.54,4.05,66.48,3.59,28.47,0.00,1.43
17,5,2010,22.69,6.41,72.14,3.63,28.64,0.00,1.76
18,5,2010,22.34,8.40,79.83,3.33,28.58,0.00,1.94
19,5,2010,20.16,9.21,73.79,3.35,28.10,0.06,3.44
20,5,2010,23.54,8.12,68.06,3.67,28.38,0.00,2.13
21,5,2010,24.40,8.46,65.68,3.70,29.08,0.00,2.47
22,5,2010,23.89,9.35,65.82,3.47,29.20,0.00,2.04
23,5,2010,30.16,9.77,61.84,3.88,28.21,0.00,1.76
24,5,2010,32.30,12.57,58.47,4.06,28.44,0.00,2.01
25,5,2010,30.31,15.13,66.01,2.94,25.07,0.24,1.53
26,5,2010,28.56,14.56,64.93,2.66,23.54,0.10,2.06
27,5,2010,17.87,12.98,89.27,0.49,2.67,8.66,1.38
28,5,2010,20.70,14.83,89.18,1.67,11.09,3.62,2.11
29,5,2010,16.07,11.65,97.48,0.69,2.69,10.89,2.95
30,5,2010,22.03,10.54,74.87,3.81,27.60,0.15,2.49
31,5,2010,19.80,11.84,80.69,2.46,18.25,0.91,3.20
1,6,2010,22.64,8.94,74.93,3.07,26.12,0.02,1.30
2,6,2010,25.95,12.12,64.35,3.47,25.85,0.00,1.00
3,6,2010,28.25,14.02,64.22,3.57,26.05,0.00,1.13
4,6,2010,28.71,15.14,62.19,3.54,27.60,0.01,1.52
5,6,2010,31.58,13.71,57.11,3.65,27.59,0.00,1.71
6,6,2010,32.82,17.04,65.84,3.17,26.58,0.35,2.99
7,6,2010,27.69,16.80,74.83,2.55,26.48,0.14,1.55
8,6,2010,29.45,16.59,69.31,2.52,27.16,0.23,1.47
9,6,2010,28.10,16.57,67.97,2.63,25.48,1.05,2.12
10,6,2010,25.92,14.27,68.91,2.01,26.17,0.00,3.14
11,6,2010,23.29,13.79,70.48,1.66,26.32,0.00,3.35
12,6,2010,22.00,13.70,72.63,1.47,25.22,0.02,2.92
13,6,2010,21.90,14.85,79.96,1.07,16.90,0.22,2.25
14,6,2010,24.92,14.10,75.24,2.01,26.98,1.00,1.88
15,6,2010,21.80,16.12,85.66,1.63,13.48,3.64,3.35
16,6,2010,22.87,15.01,72.86,2.23,22.48,0.27,3.98
17,6,2010,19.71,13.75,89.88,1.61,9.71,27.14,2.94
18,6,2010,17.28,11.46,90.99,0.93,5.10,26.18,1.22
19,6,2010,23.18,8.86,83.28,2.57,19.37,2.91,2.66
20,6,2010,19.65,10.14,82.53,1.49,8.93,3.59,3.45
21,6,2010,19.55,8.42,77.32,2.68,22.60,0.00,2.86
22,6,2010,23.01,9.04,66.21,3.61,28.54,0.00,1.25
23,6,2010,25.23,10.58,60.19,3.90,28.36,0.00,1.22
24,6,2010,24.40,13.05,77.18,1.89,13.67,1.00,0.90
25,6,2010,24.04,14.12,81.54,3.22,27.34,0.04,2.25
26,6,2010,23.81,12.68,77.88,3.18,27.26,0.00,1.92
27,6,2010,26.35,12.01,65.46,3.53,27.64,0.00,1.51
28,6,2010,29.36,13.57,58.12,3.86,27.25,0.00,1.81
29,6,2010,29.44,16.22,59.71,3.65,27.30,0.00,1.55
30,6,2010,29.68,15.60,59.33,3.40,27.71,0.00,2.09
1,7,2010,32.71,14.94,53.74,3.42,27.59,0.00,1.85
2,7,2010,36.15,17.15,45.67,3.52,27.79,0.00,2.22
3,7,2010,37.39,18.73,44.96,2.66,21.94,0.05,2.47
4,7,2010,33.92,21.56,50.19,2.40,25.23,0.00,3.12
5,7,2010,29.29,17.72,67.48,1.69,26.51,0.04,3.36
6,7,2010,28.66,15.66,71.51,1.51,27.47,0.00,2.88
7,7,2010,30.71,16.40,57.53,1.84,28.04,0.00,2.06
8,7,2010,33.97,15.32,46.34,1.99,28.70,0.00,1.67
9,7,2010,36.69,17.58,47.08,2.01,27.70,0.00,2.01
10,7,2010,33.83,19.75,53.92,1.68,27.78,0.00,1.97
11,7,2010,35.44,19.07,48.63,1.79,27.66,0.00,2.07
12,7,2010,35.66,20.33,51.26,1.71,27.30,0.00,2.11
13,7,2010,37.43,20.83,42.68,1.83,27.42,0.00,1.60
14,7,2010,35.81,21.07,44.89,1.65,27.62,0.00,1.95
15,7,2010,35.40,20.98,49.26,1.56,26.92,0.09,1.87
16,7,2010,38.12,23.04,48.66,1.67,20.64,0.25,1.14
17,7,2010,37.58,23.37,50.59,1.62,26.38,0.02,1.50
18,7,2010,33.36,21.96,66.77,1.26,26.58,0.00,1.77
19,7,2010,34.42,21.19,51.47,1.40,26.93,0.00,2.07
20,7,2010,38.22,21.57,32.31,1.69,26.97,0.00,2.23
21,7,2010,36.85,22.39,46.45,1.37,26.55,0.00,1.51
22,7,2010,43.21,22.98,53.49,1.40,23.94,0.10,2.79
23,7,2010,35.21,22.21,73.03,1.02,25.18,0.61,3.49
24,7,2010,28.70,20.72,70.87,1.73,21.86,1.07,3.82
25,7,2010,28.71,18.63,66.51,1.23,25.77,0.00,2.98
26,7,2010,29.41,16.96,67.70,0.94,23.70,0.02,3.50
27,7,2010,27.71,16.61,65.13,0.86,26.11,0.00,3.20
28,7,2010,32.64,16.04,55.35,1.11,26.56,0.00,2.27
29,7,2010,29.99,17.51,63.50,0.87,26.06,0.00,2.17
30,7,2010,30.68,17.56,59.07,0.93,26.22,0.00,2.58
31,7,2010,33.27,17.58,50.05,1.07,26.15,0.00,2.17
1,8,2010,36.79,20.02,44.01,1.26,26.00,0.00,2.04
2,8,2010,37.55,20.86,48.67,1.26,26.30,0.00,2.30
3,8,2010,29.99,21.09,77.66,0.78,25.36,0.06,2.42
4,8,2010,29.61,20.79,70.72,0.97,23.38,0.30,2.14
5,8,2010,30.77,19.02,65.33,0.91,25.62,0.00,2.41
6,8,2010,30.75,18.94,68.54,0.79,24.83,0.01,2.65
7,8,2010,32.71,18.51,57.37,0.94,25.30,0.00,2.20
8,8,2010,32.74,18.95,55.96,0.93,25.94,0.00,1.60
9,8,2010,38.47,20.62,37.51,1.30,25.11,0.00,2.03
10,8,2010,36.57,21.81,46.29,1.08,24.83,0.04,1.84
11,8,2010,32.60,20.57,67.11,1.05,22.88,0.33,1.53
12,8,2010,30.67,19.48,72.47,0.91,23.62,0.20,1.78
13,8,2010,24.74,19.86,86.38,0.65,8.67,1.70,3.96
14,8,2010,23.74,18.59,94.31,1.47,5.13,21.14,2.21
15,8,2010,23.57,18.46,88.25,1.66,9.88,1.86,2.35
16,8,2010,25.67,16.04,77.12,3.12,24.72,0.02,2.20
17,8,2010,25.80,14.52,77.01,2.75,24.31,0.00,1.45
18,8,2010,27.36,14.78,70.97,2.74,24.80,0.00,1.42
19,8,2010,30.17,15.06,64.37,2.66,24.62,0.00,1.32
20,8,2010,32.58,17.21,64.05,2.42,24.13,0.00,1.34
21,8,2010,34.32,20.50,56.57,2.10,23.32,0.00,1.51
22,8,2010,35.85,18.94,44.83,1.83,24.07,0.00,1.78
23,8,2010,36.83,18.79,45.24,1.51,23.65,0.00,1.92
24,8,2010,35.20,20.85,51.45,1.30,23.44,0.00,1.50
25,8,2010,31.76,19.93,67.15,1.00,23.52,0.00,1.40
26,8,2010,34.61,18.87,54.51,1.21,23.80,0.00,1.43
27,8,2010,37.39,18.33,35.23,1.37,23.83,0.00,1.25
28,8,2010,33.18,21.56,54.68,1.03,23.07,0.28,2.85
29,8,2010,28.65,19.73,67.21,0.94,22.15,0.09,3.58
30,8,2010,30.04,17.69,61.51,0.94,22.74,0.00,1.99
31,8,2010,28.58,16.58,67.93,0.73,22.50,0.00,2.75
1,9,2010,35.58,17.89,49.92,0.91,15.42,0.28,3.26
2,9,2010,26.46,20.80,75.34,1.66,9.50,9.86,1.44
3,9,2010,23.16,19.02,90.85,1.48,7.45,7.95,2.86
4,9,2010,24.90,16.18,79.54,2.80,22.35,0.20,1.87
5,9,2010,28.20,13.87,74.09,2.74,23.05,0.00,1.60
6,9,2010,33.37,17.30,67.86,2.74,19.60,0.29,2.31
7,9,2010,30.36,17.56,77.24,2.12,19.70,1.41,1.79
8,9,2010,26.57,17.90,69.22,2.21,21.60,0.03,3.84
9,9,2010,25.81,16.74,78.17,1.86,20.00,0.65,1.81
10,9,2010,24.54,16.02,78.01,1.14,14.33,0.06,1.79
11,9,2010,31.95,13.89,66.17,1.79,21.92,0.00,1.56
12,9,2010,29.77,17.28,70.90,1.25,21.49,0.00,1.50
13,9,2010,26.21,18.58,81.60,0.98,15.88,0.64,2.65
14,9,2010,24.66,16.54,71.03,1.00,17.79,0.26,2.77
15,9,2010,29.75,14.61,62.70,1.16,21.14,0.00,1.12
16,9,2010,31.56,15.83,68.34,1.06,19.35,1.62,2.64
17,9,2010,28.94,19.35,84.20,2.21,13.72,9.10,3.03
18,9,2010,23.72,18.86,85.38,1.69,12.65,0.39,1.54
19,9,2010,25.85,18.10,82.70,1.93,16.15,0.33,1.49
20,9,2010,28.28,17.47,78.93,1.39,10.49,1.24,1.95
21,9,2010,23.99,17.00,91.12,1.63,11.31,3.17,1.81
22,9,2010,23.35,16.66,86.44,1.63,14.07,0.43,1.33
23,9,2010,30.31,14.81,75.99,2.20,17.97,4.09,1.63
24,9,2010,22.26,16.02,86.55,1.68,11.78,1.88,2.91
25,9,2010,21.37,14.04,81.06,1.96,15.58,2.63,2.74
26,9,2010,21.87,12.31,80.96,1.75,16.99,0.04,1.57
27,9,2010,22.11,13.44,81.85,1.80,19.01,0.02,1.44
28,9,2010,20.56,14.86,87.03,0.99,10.99,0.03,1.49
29,9,2010,24.20,12.01,80.12,1.64,18.08,0.11,1.49
30,9,2010,27.57,12.46,70.51,1.63,17.00,0.00,1.56
1,10,2010,28.57,14.01,71.08,1.65,19.44,0.00,1.61
2,10,2010,31.68,13.92,62.32,1.33,15.67,0.01,1.55
3,10,2010,32.91,15.82,58.89,1.25,14.66,1.34,2.20
4,10,2010,27.30,17.72,77.31,1.64,13.25,3.09,1.76
5,10,2010,26.16,16.90,73.84,1.38,15.20,0.07,2.13
6,10,2010,33.82,19.82,43.56,1.94,11.06,0.77,4.16
7,10,2010,34.66,21.32,38.57,2.02,13.54,0.51,5.06
8,10,2010,33.93,19.67,43.03,1.45,11.73,0.38,3.38
9,10,2010,32.90,18.58,46.94,1.27,15.55,0.41,5.06
10,10,2010,24.30,14.43,94.08,0.56,0.50,25.48,1.76
11,10,2010,23.95,12.58,78.60,1.85,12.60,0.63,2.92
12,10,2010,24.62,12.51,82.10,1.88,8.96,48.93,3.61
13,10,2010,17.27,12.66,90.17,1.13,1.80,20.76,7.42
14,10,2010,22.43,12.94,85.17,1.69,11.83,0.33,3.47
15,10,2010,22.47,11.68,83.03,1.93,15.93,0.25,2.97
16,10,2010,20.68,9.85,86.16,1.76,13.84,2.92,2.98
17,10,2010,17.62,12.13,90.27,1.53,8.02,16.03,4.49
18,10,2010,14.92,10.29,78.51,1.51,8.27,2.95,4.59
19,10,2010,16.44,8.07,70.99,1.68,12.52,0.00,2.65
20,10,2010,20.61,4.71,75.79,1.82,16.85,0.00,1.41
21,10,2010,19.13,7.27,80.35,1.65,16.32,0.00,1.19
22,10,2010,23.82,6.92,69.37,1.95,15.68,0.00,1.18
23,10,2010,19.29,10.36,83.52,0.81,6.27,3.33,1.25
24,10,2010,16.46,11.65,92.60,0.80,5.05,3.21,2.32
25,10,2010,15.58,8.19,88.51,0.77,3.68,6.98,3.88
26,10,2010,15.76,7.38,69.43,1.75,13.84,0.00,3.37
27,10,2010,17.76,7.51,74.44,1.60,15.06,0.00,1.29
28,10,2010,22.84,5.21,70.34,1.69,15.24,0.00,1.46
29,10,2010,23.96,7.20,69.36,2.06,14.92,0.00,2.94
30,10,2010,23.40,6.59,69.94,1.69,12.99,0.00,2.49
31,10,2010,23.20,8.66,68.37,2.34,13.70,4.39,5.73
1,11,2010,15.21,10.61,83.10,1.22,7.41,2.19,6.45
2,11,2010,15.76,9.89,85.96,1.10,8.61,1.34,3.49
3,11,2010,17.73,6.06,85.41,1.33,14.38,0.01,1.15
4,11,2010,20.00,6.32,78.38,1.45,14.66,0.00,1.12
5,11,2010,22.61,7.29,72.81,1.56,14.46,0.00,1.01
6,11,2010,22.69,8.30,75.29,1.54,14.16,0.00,1.14
7,11,2010,19.71,7.45,84.28,1.32,13.76,0.89,1.70
8,11,2010,16.96,11.06,77.82,1.20,8.18,0.19,4.70
9,11,2010,16.80,10.71,76.61,0.83,4.37,0.13,5.69
10,11,2010,14.83,7.93,81.70,0.92,4.72,2.41,4.12
11,11,2010,15.04,5.76,77.09,1.12,9.40,0.16,3.39
12,11,2010,17.03,4.14,78.26,1.24,13.03,0.00,1.44
13,11,2010,22.01,5.81,70.36,1.43,13.14,0.00,1.71
14,11,2010,22.22,5.23,66.62,1.65,13.18,0.00,2.82
15,11,2010,16.87,5.77,86.02,0.59,5.49,0.74,3.16
16,11,2010,14.08,4.57,75.57,1.23,12.75,0.08,4.03
17,11,2010,16.36,1.54,69.91,1.21,12.16,0.00,2.16
18,11,2010,13.70,5.83,88.24,0.68,4.69,3.24,2.32
19,11,2010,16.05,2.06,82.61,0.76,8.22,0.00,1.61
20,11,2010,16.24,4.31,77.80,1.02,12.48,0.02,1.27
21,11,2010,13.83,7.17,75.52,1.05,8.47,0.17,5.03
22,11,2010,12.06,7.13,88.40,0.85,6.44,4.79,5.18
23,11,2010,12.53,4.57,83.77,0.96,9.04,0.71,4.31
24,11,2010,9.23,5.36,92.77,0.25,1.17,2.48,1.79
25,11,2010,13.21,5.09,81.11,0.94,10.22,0.11,0.88
26,11,2010,9.74,7.86,85.73,0.37,1.50,7.70,1.18
27,11,2010,11.43,7.68,96.04,0.30,2.86,2.09,0.86
28,11,2010,19.07,6.00,82.25,1.22,9.41,0.50,3.77
29,11,2010,20.14,6.08,75.25,1.27,10.06,0.07,3.37
30,11,2010,21.98,12.82,74.03,0.95,6.60,0.36,2.93
1,12,2010,15.41,7.61,77.19,1.51,8.39,2.69,5.04
2,12,2010,12.51,5.45,83.05,1.12,7.49,6.53,4.03
3,12,2010,8.86,3.85,89.97,0.92,5.24,7.63,3.14
4,12,2010,9.58,0.64,78.77,0.93,9.96,0.97,1.81
5,12,2010,14.49,2.52,63.42,1.52,10.94,0.00,5.22
6,12,2010,18.77,3.14,73.76,1.27,9.77,0.04,3.06
7,12,2010,21.42,4.44,71.88,1.42,10.17,0.00,3.20
8,12,2010,24.31,7.67,67.17,1.53,10.10,0.11,3.37
9,12,2010,23.52,10.22,77.04,1.10,8.47,0.86,2.42
10,12,2010,12.53,3.69,80.44,1.20,10.30,0.21,3.31
11,12,2010,16.36,0.71,76.01,1.02,11.57,0.00,1.44
12,12,2010,17.60,0.91,79.55,0.80,9.75,0.00,1.23
13,12,2010,12.40,5.64,91.91,0.31,4.64,1.55,0.92
14,12,2010,10.53,6.46,90.80,0.70,3.69,4.66,3.10
15,12,2010,8.20,2.91,90.11,0.71,3.72,6.91,2.90
16,12,2010,8.66,-1.51,75.78,0.98,10.17,1.20,2.43
17,12,2010,15.84,-1.30,68.90,1.22,10.45,0.66,4.12
18,12,2010,12.93,8.52,95.02,0.22,2.00,6.55,1.66
19,12,2010,11.30,7.85,96.85,0.10,0.82,9.37,1.17
20,12,2010,16.44,5.53,85.64,0.93,9.56,0.26,1.86
21,12,2010,18.94,5.57,84.63,0.85,7.50,0.13,3.26
22,12,2010,21.01,4.91,78.55,1.14,8.89,1.34,4.18
23,12,2010,13.96,7.29,74.71,1.52,10.26,1.23,6.48
24,12,2010,8.81,4.40,77.45,1.18,7.76,1.99,5.31
25,12,2010,9.16,3.52,80.00,0.42,4.06,0.00,1.00
26,12,2010,10.00,4.59,80.85,0.72,7.27,0.14,1.54
27,12,2010,10.81,0.97,79.13,0.84,10.58,0.05,0.88
28,12,2010,18.89,-0.88,68.70,1.05,11.49,0.00,1.44
29,12,2010,18.11,-0.64,72.26,1.22,11.05,0.00,2.82
30,12,2010,17.16,-0.56,73.96,0.96,8.96,0.00,2.83
31,12,2010,15.87,0.49,73.94,0.93,9.98,0.00,1.64
